subject.ID,Anterior_hippocampus,Posterior_hippocampus,MISC,Meninges_PHC,ERC,Br35,Br36,PHC,ColSul,OTSul,Meninges
sub-7755697_ses-PREFU24_run-001_T1w,1431.75,1948.5,123.75,241.25,556.5,553.25,2089.25,842.25,157.25,417.25,321.25
sub-7755697_ses-PREFU36_run-001_T1w,1419.5,1907.25,117.5,262.5,628.5,490,2006.75,755,198.5,444.25,330
sub-7755697_ses-PREFU48_run-001_T1w,1433.5,1911,134.75,257.25,586.75,553.75,2026.5,788.25,187.25,402.75,322.25
sub-7760229_ses-PREBL00_run-001_T1w,1626.25,1845.25,131.5,220,694.5,820.75,2264.5,1065,539.25,193.5,404.25
sub-7760229_ses-PREEN00_run-001_T1w,1693.5,1870,119.5,239.25,622.25,820,2245,1086.5,517.75,188.5,404
sub-7760229_ses-PREFU12_run-001_T1w,1694.75,1847,160.75,222.75,626.5,818.75,2367.5,1061.5,526.5,217.75,416.5
sub-7760229_ses-PREFU24_run-001_T1w,1678.5,1829.25,136.25,238.5,589.75,778.75,2267.75,1047,563.25,242.5,407.25
sub-7760229_ses-PREFU36_run-001_T1w,1632.75,1779,159.25,219.75,612.25,788,2260.25,1057.5,556.75,233.5,396
sub-7760229_ses-PREFU48_run-001_T1w,1584.25,1776,155.75,235.75,630.5,772.25,2279,1044.25,606,232.25,411.25
sub-7811445_ses-PREBL00_run-001_T1w,1745,2077.5,166.75,194,674,692.75,1944.5,1102,457.5,398.5,452
sub-7811445_ses-PREEN00_run-001_T1w,1783,2029,170.5,190,703,654.25,1918.25,1088.75,472,466.75,387.25
sub-7811445_ses-PREFU12_run-001_T1w,1769,2014.25,157.5,193,711.5,710.5,1855,1090.75,486.25,473.75,402.75
sub-7819541_ses-PREBL00_run-001_T1w,1635,1544.75,19,56.5,598,522,2646.5,1015.5,403.25,113.5,328.25
sub-7819541_ses-PREEN00_run-001_T1w,1582.75,1541.75,21.75,66.75,556.75,520.5,2608.5,950.5,380.25,141.75,338.5
sub-7855613_ses-NAPBL00_run-001_T1w,1991.5,1908.25,137.5,158.5,671.75,752.5,2284.5,1016.75,465.75,385.5,410.25
sub-7855613_ses-NAPEN00_run-001_T1w,2010.5,1914.75,111.75,165,652.25,747.25,2211.75,1035,488,337,416.5
sub-7855613_ses-NAPFU03_run-001_T1w,2023.5,1880.5,105.25,153.75,661.25,716.75,2260.25,1000.5,501.75,374.25,409.5
sub-7855613_ses-NAPFU12_run-001_T1w,2019,1905.25,122.25,170.75,666,705.5,2312.5,1034.5,467.75,400.25,447
sub-7855613_ses-NAPFU24_run-001_T1w,2000,1900.25,123.5,187.25,635.75,720.5,2260.5,1020.25,498.75,376.5,488.5
sub-7855613_ses-NAPFU36_run-001_T1w,1980,1888,96.25,164.75,648.75,719.25,2223,1040.75,485.5,353.5,402.5
sub-7855613_ses-NAPFU48_run-001_T1w,1994.5,1901,128.25,179.5,625.75,718,2246.25,1016.75,542,407,471.5
sub-7863306_ses-PREBL00_run-001_T1w,1764.5,2003,118.5,142,625.75,667.5,1967,864.5,217.5,314.75,323.25
sub-7863306_ses-PREEN00_run-001_T1w,1681.25,1929.5,116.75,149.5,595.75,614.25,1937.25,843.25,299.25,302.75,348.5
sub-7863867_ses-PREBL00_run-001_T1w,1698,1783.5,66.75,127.5,755.5,657,2417.5,961.75,447.5,228.5,376.5
sub-7863867_ses-PREEN00_run-001_T1w,1696.5,1782.75,69.5,133.25,753.25,677.75,2364,936.75,438.5,224.25,409.5
sub-7863867_ses-PREFU12_run-001_T1w,1727.5,1757.5,73.75,124.75,757.25,645.75,2352.25,939.5,495.75,206.5,363.75
sub-7863867_ses-PREFU24_run-001_T1w,1723.75,1742,69.75,125.25,781.25,662.75,2413.25,960.75,476.75,210.75,385
sub-7863867_ses-PREFU36_run-001_T1w,1720.25,1698.25,55.25,137.25,760.5,651.25,2504,939.5,518.5,223,356.5
sub-7863867_ses-PREFU48_run-001_T1w,1685.25,1714,69.25,134.25,722,666,2273.25,901.25,494.5,210.25,402.75
sub-7895257_ses-PREBL00_run-001_T1w,1868,1733.25,58.5,30.5,487.75,736.5,2114,937,446.25,49.5,302
sub-7895257_ses-PREEN00_run-001_T1w,1911.25,1701,68,56.25,469.25,730.75,2165.75,974,457,34.75,290.75
sub-7895257_ses-PREFU12_run-001_T1w,1860.75,1652.25,82.75,43,452,754,2085.75,961.25,462,43.5,254.5
sub-7917918_ses-NAPBL00_run-001_T1w,1853.5,1702.25,143.25,160.5,791.5,783.25,1950.5,1069.75,516,188.25,365.25
sub-7917918_ses-NAPEN00_run-001_T1w,1871.5,1705,142.25,122.25,793,858,1914.25,1083.25,507,206.75,264
sub-7917918_ses-NAPFU03_run-001_T1w,1880.5,1709.5,143.25,149.25,784,802,1955,1056.5,544.25,191.25,351.5
sub-7917918_ses-NAPFU12_run-001_T1w,1899.25,1701.25,146.5,133.75,741.75,832,1867.75,1066.25,547.75,221.25,333
sub-7917918_ses-NAPFU24_run-001_T1w,1868.75,1667,137.25,152.75,771.25,770.75,1884.5,1035.75,570,223,344.25
sub-7945015_ses-NAPBL00_run-001_T1w,2018,1901,83.75,152.25,709.5,706.75,1898.25,1301.75,389,305.5,277.5
sub-7945015_ses-NAPEN00_run-001_T1w,2003.25,1898.25,74,157,717.25,670.25,1868,1341.5,350.25,297.75,296
sub-7945015_ses-NAPFU03_run-001_T1w,2016.5,1879.5,83.75,150.25,724.25,689.5,1871.25,1291.25,375.25,311,259.75
sub-7945015_ses-NAPFU12_run-001_T1w,2006,1879.75,74.75,155.5,722.5,730,1856,1319.5,362,315.25,250.25
sub-7945015_ses-NAPFU24_run-001_T1w,1947.25,1859.25,66.75,153.25,733.25,649.75,1830.75,1292,354.75,314.25,265
sub-7945015_ses-NAPFU36_run-001_T1w,1974.75,1881.75,77,169.5,730.25,663.5,1764.75,1312.25,378.25,297.75,254.25
sub-7945015_ses-NAPFU48_run-001_T1w,2028.25,1843.25,96.75,158.75,725,670,1737.5,1282.5,416.75,356.75,299.5
sub-8019820_ses-PREBL00_run-001_T1w,1399,1345,224.5,213.75,293.25,509.75,2274.25,996.25,485.75,452.25,403.5
sub-8019820_ses-PREEN00_run-001_T1w,1423.75,1363.5,227.5,213.5,294.25,512.5,2336.75,1012.5,454.75,463.75,377.75
sub-8019820_ses-PREFU12_run-001_T1w,1417.75,1365.25,225,207.75,268,466,2263.25,979.25,488.25,512,390.25
sub-8036701_ses-PREBL00_run-001_T1w,2197.75,1587,89.5,148.25,584.5,707.75,2734.75,1137,340.25,447.25,413
sub-8036701_ses-PREEN00_run-001_T1w,2167.5,1610.25,77.25,145.75,627.25,715.5,2766.75,1147.5,340.75,418.25,388.25
sub-8036701_ses-PREFU12_run-001_T1w,2180.75,1560.5,66.5,144.5,629.5,714,2779.5,1088.5,382.25,431,372
sub-8052813_ses-PREBL00_run-001_T1w,1371.75,1712.25,22.25,106.25,539.25,718.5,2283.75,1207.5,362.5,255.25,331.25
sub-8052813_ses-PREEN00_run-001_T1w,1368.25,1716.75,29.25,77,570.75,676,2296.5,1243.75,407,277.75,302.5
sub-8052813_ses-PREFU12_run-001_T1w,1361.75,1721.5,25.25,94.75,526.25,727,2240.25,1238.25,378.25,271.75,368.75
sub-8052813_ses-PREFU24_run-001_T1w,1335.75,1717,20.5,97.5,533.5,758.25,2127.25,1205.5,400.25,252.5,382.5
sub-8052813_ses-PREFU36_run-001_T1w,1328,1704.25,28.5,93.5,541,716.5,2222.5,1210.5,393.5,271,318.75
sub-8120729_ses-PREBL00_run-001_T1w,1809.5,1852.75,161.75,163,685.75,722,2312.5,1080.5,457,134.25,388.75
sub-8120729_ses-PREEN00_run-001_T1w,1826.75,1859.5,125.5,180.75,704,687,2277.75,1038.75,420.5,112,367.25
sub-8120729_ses-PREFU12_run-001_T1w,1814,1779,140,173,679.5,690.75,2210.75,1032.25,471.75,131.75,393.25
sub-8120729_ses-PREFU24_run-001_T1w,1739.75,1761.5,133.25,176,731,655.25,2164,1013.75,518.25,118,332.5
sub-8120729_ses-PREFU36_run-001_T1w,1805.5,1796,104.75,169,686.5,717.75,2316.5,1035.25,458.5,108,358.75
sub-8120729_ses-PREFU48_run-001_T1w,1800,1767,131.75,167.75,708.5,682.75,2183.25,1020.5,573.5,144.75,348.5
sub-8351740_ses-PREBL00_run-001_T1w,2333.75,2065.5,181,201.75,752.25,716,2281.75,1128.75,322.5,441.5,429
sub-8351740_ses-PREEN00_run-001_T1w,2281.25,2050.5,185,204,763.25,668.5,2388.5,1166.5,352.75,469.75,445
sub-8389790_ses-PREBL00_run-001_T1w,1548.75,1560,51.25,118.5,705,683.75,2239.75,994.25,299.5,51,381.25
sub-8389790_ses-PREEN00_run-001_T1w,1575,1569.5,55.5,115.5,697.25,707,2203.25,1028.5,295.75,68.5,351
sub-8389790_ses-PREFU12_run-001_T1w,1575.25,1515.5,55.75,126.25,651.5,656.25,2130.25,1010.75,330.25,86,384.75
sub-8445201_ses-PREBL00_run-001_T1w,1897,1741.5,137,222.75,616.5,701.25,2186.25,1051.75,347.75,368,424.75
sub-8445201_ses-PREEN00_run-001_T1w,1852.75,1739,109,194.75,619.5,634.5,2150.5,1042.75,319.75,375,389
sub-8462806_ses-PREBL00_run-001_T1w,1713.75,1843,148.25,251,575.25,707,2596,1451.25,445.5,52.25,435.25
sub-8462806_ses-PREEN00_run-001_T1w,1702,1807.75,136.25,269.75,587,740.5,2514.75,1473.5,481.25,31.5,430.5
sub-8469881_ses-PREBL00_run-001_T1w,1962,1568.25,180.5,199.25,784.5,784.25,2345.75,1280.75,552.25,92.75,501.5
sub-8469881_ses-PREEN00_run-001_T1w,1958,1563.75,188.5,201,786.75,744,2282.75,1257.25,570.75,124.5,502.75
sub-8469881_ses-PREFU12_run-001_T1w,1974.75,1600.5,187,197.5,818.25,771,2386.75,1266.75,565.25,100.75,496.25
sub-8477651_ses-NAPBL00_run-001_T1w,2095.25,1650,370,288,696,780,2215.25,1221,1085,249.25,527.75
sub-8477651_ses-NAPEN00_run-001_T1w,2123.75,1610.5,359.5,259.75,768,865.5,2429.5,1180.25,1116.75,227.25,484
sub-8477651_ses-NAPFU03_run-001_T1w,2091,1654.25,388.75,278,738.5,846.25,2300.75,1214.5,1087,293.5,488.5
sub-8477651_ses-NAPFU12_run-001_T1w,2031.25,1600.5,402.25,275.75,770.5,789.75,2154.75,1241.25,1139,288.25,495.75
sub-8477651_ses-NAPFU24_run-001_T1w,1973.25,1611.5,442,268.5,668,797.75,2215.75,1167.25,1235.5,258.5,556
sub-8478383_ses-PREBL00_run-001_T1w,1808,1675.5,181.75,235.75,508.75,623.25,2310.25,963.75,289.25,292.5,373.25
sub-8478383_ses-PREEN00_run-001_T1w,1800.75,1655.75,179,248.75,572,651.25,2347.75,954.75,235.25,304.75,339
sub-8478383_ses-PREFU12_run-001_T1w,1780.25,1606,200,241,541.25,607.75,2229,952.5,235.75,295.25,362
sub-8478383_ses-PREFU24_run-001_T1w,1774,1625.5,219.75,260.75,506.5,636.25,2139.75,925.75,277.75,302.5,396.25
sub-8478383_ses-PREFU36_run-001_T1w,1718,1633,194,239.75,530.25,586.75,2133,900.75,264.25,303.25,439.25
sub-8478383_ses-PREFU48_run-001_T1w,1720.25,1590,191,244,512.75,580.75,2185,882.5,294,304.25,431.75
sub-8504222_ses-NAPBL00_run-001_T1w,2250.5,1737,322.75,186,676.75,941.5,2358.25,1286.25,678.5,207.5,477.75
sub-8504222_ses-NAPEN00_run-001_T1w,2230,1721.5,318,186.5,700.25,935.25,2344.5,1248.25,725.5,224.75,441.75
sub-8504222_ses-NAPFU03_run-001_T1w,2185.25,1782.75,313.5,185.5,706,883.5,2314.75,1247,731.25,240.75,494.25
sub-8504222_ses-NAPFU12_run-001_T1w,2213.75,1771.75,345.75,181.5,644.75,900.25,2293.75,1221.5,728,217,514.25
sub-8504222_ses-NAPFU24_run-001_T1w,2201.75,1719.5,340.5,199,679.5,884.25,2252.75,1228.5,698,215.5,551
sub-8504222_ses-NAPFU36_run-001_T1w,2178.75,1699.5,307.5,197.75,657,869,2318.75,1254.25,722.75,210.75,514.5
sub-8686311_ses-PREBL00_run-001_T1w,2025.5,1725,42.5,123.5,636.75,779.5,2353.75,909.25,331.25,268,345.25
sub-8686311_ses-PREEN00_run-001_T1w,2050.25,1690.75,61.25,129,669,732.75,2349.25,866.25,308,257.5,352.75
sub-8686311_ses-PREFU12_run-001_T1w,2061.25,1724.25,59.5,128.5,676.75,737.75,2333.5,866,303.75,243.25,349.25
sub-8686311_ses-PREFU24_run-001_T1w,2063,1677.25,65.5,120,636.25,736.75,2320,856.75,308,315,339
sub-8741617_ses-PREBL00_run-001_T1w,1741,1783.75,248.5,111.25,670.25,619,1998.25,922.75,635.75,267,359.25
sub-8741617_ses-PREEN00_run-001_T1w,1734.75,1754,291.5,173,654,619.5,1996.75,947.25,680.5,317.75,362.25
sub-8822042_ses-NAPBL00_run-001_T1w,1424.25,1442,39.75,56,554.75,515,1876.25,780.5,486.25,346.5,268.25
sub-8822042_ses-NAPEN00_run-001_T1w,1442,1446.5,34.5,54.25,542.25,553.75,1843.75,830.75,449.5,364.25,201.5
sub-8822042_ses-NAPFU03_run-001_T1w,1395,1436.25,44.75,50.25,540,492,1802,747.75,498.5,364.25,276.25
sub-8822042_ses-NAPFU12_run-001_T1w,1397,1421.75,40.25,65.5,539.25,500.25,1809.75,798.25,511.5,360.5,237.5
sub-8822042_ses-NAPFU24_run-001_T1w,1304.75,1270.5,17,31,501.25,548.25,1748.25,735,436.75,329,178.25
sub-8822042_ses-NAPFU36_run-001_T1w,1328.25,1387.5,27.25,60.5,549.25,498.75,1797,780.5,485.25,351,213.5
sub-8831117_ses-PREBL00_run-001_T1w,1509.25,1793.75,103.75,240.5,687.25,709.25,2701.25,1020,526,181.25,608.75
sub-8831117_ses-PREEN00_run-001_T1w,1481,1784,120.5,248.75,717.5,688.5,2751.25,1001,498.5,182,583.5
sub-8889872_ses-NAPBL00_run-001_T1w,1628.75,1510.75,174,169.25,582,661.5,1915.5,784,265.5,458,484.75
sub-8889872_ses-NAPEN00_run-001_T1w,1615.75,1524,130.75,163.75,546.75,647.5,1948.5,786.5,270,448.25,493
sub-8889872_ses-NAPFU03_run-001_T1w,1621.5,1485.75,139.75,165.75,598.25,619.5,1869,762.25,276.75,459.5,488
sub-8889872_ses-NAPFU12_run-001_T1w,1602.75,1487.25,160,174.5,523,689.25,1829,778.25,272.75,449.5,470.25
sub-8889872_ses-NAPFU24_run-001_T1w,1578.75,1521.25,148.5,154.25,555.75,629.75,1920,771.5,275.5,473,487.5
sub-8889872_ses-NAPFU36_run-001_T1w,1606.25,1472.5,161.75,164,550,640,1829.75,785.75,242.25,498.75,463.5
sub-8889872_ses-NAPFU48_run-001_T1w,1601.75,1501.25,188.5,171.75,531.75,681.5,1841,774.5,269.75,445.25,485
sub-8916796_ses-NAPBL00_run-001_T1w,1978.25,1546.5,157.25,179,625.5,840.25,2286.5,1302.25,502.25,113.5,436.5
sub-8916796_ses-NAPEN00_run-001_T1w,1985.75,1604.5,140.25,162.25,650.5,866.5,2361,1333.75,543.5,129,387.25
sub-8916796_ses-NAPFU03_run-001_T1w,1996,1596.25,136.25,169.25,618.5,884.5,2420.25,1304.75,529.5,95.5,434
sub-8916796_ses-NAPFU12_run-001_T1w,1969.25,1595.5,149.25,176.25,613.5,826.5,2352.75,1244.25,590,124.5,425.75
sub-8916796_ses-NAPFU24_run-001_T1w,2018.5,1623,146.5,182.5,618.5,835.75,2479.25,1313.5,555.25,109.25,375.25
sub-8916796_ses-NAPFU36_run-001_T1w,1999,1609.5,142.5,186.5,623,875,2407.75,1301.75,575.75,113.5,382.75
sub-8916796_ses-NAPFU48_run-001_T1w,1984.5,1592.25,139.75,176.5,630.5,819,2421.25,1299,586,99,435.75
sub-8919906_ses-NAPBL00_run-001_T1w,2052.75,1696,127.5,106.5,684.5,715.25,2251.75,1008.25,278.5,309.5,331
sub-8919906_ses-NAPEN00_run-001_T1w,2060.25,1643.5,136.25,113.75,660.75,762.25,2282.5,976.5,243.75,312.5,297.25
sub-8919906_ses-NAPFU03_run-001_T1w,2097.25,1715.25,127.25,102.5,685.75,765,2316.5,1030.5,230.75,321,308.5
sub-8919906_ses-NAPFU12_run-001_T1w,2102.75,1711.75,118.75,103.5,685.75,718,2213.75,1016.25,214.25,317.25,311.25
sub-8919906_ses-NAPFU24_run-001_T1w,2073.75,1723.75,130.75,78.75,683.5,713.75,2235.75,1001.25,260.5,328.5,273.75
sub-8919906_ses-NAPFU36_run-001_T1w,2114,1780.5,113.25,107.5,682.5,738.75,2203.5,1025.75,208.75,263.25,358.75
sub-8929559_ses-NAPBL00_run-001_T1w,2004.5,1421.25,181.5,170.75,706.25,705.75,2171.5,658.75,324.25,345,448.75
sub-8929559_ses-NAPEN00_run-001_T1w,2005.5,1395.5,172,168.25,657.75,689.5,2208,679.25,305,363,418
sub-8929559_ses-NAPFU03_run-001_T1w,2030,1441.25,180.75,172.25,628.25,684.75,2178,638.25,312.75,351.75,479.25
sub-8929559_ses-NAPFU12_run-001_T1w,2030.25,1410,213.75,193,675.5,643,2214.75,617,360,381.5,487
sub-8929559_ses-NAPFU24_run-001_T1w,2011.25,1413.5,197.5,172.25,659,631,2133,622.25,354.25,363.5,501
sub-8942802_ses-PREBL00_run-001_T1w,1764.25,1751.25,61,171.5,645,792.5,2612.5,1228,355.5,409.25,362.25
sub-8942802_ses-PREEN00_run-001_T1w,1721,1739.25,86,173.5,599,776.5,2548.75,1172.5,346.75,434.75,395
sub-8969699_ses-NAPBL00_run-001_T1w,1647.25,1631.25,10,28.5,611.5,702.75,2827.5,1251.5,382.75,54,346.5
sub-8969699_ses-NAPEN00_run-001_T1w,1663.25,1657.75,10,21.5,609.5,717.5,2802,1206.75,385.5,54.75,404
sub-8969699_ses-NAPFU03_run-001_T1w,1649.75,1641.5,7,32,606.75,699.25,2713,1236.25,357.25,61.75,312.75
sub-8969699_ses-NAPFU12_run-001_T1w,1613.75,1630.75,11.5,21.75,589.5,689.75,2835.25,1213,406.25,77.5,361.75
sub-8969699_ses-NAPFU24_run-001_T1w,1625.75,1617.5,12.25,23,604.75,682.75,2672.25,1185.75,422,58.5,365.5
sub-8969699_ses-NAPFU36_run-001_T1w,1620.5,1644.5,11.25,39,604.25,671,2753.25,1198,393,66.5,406.5
sub-9006164_ses-PREBL00_run-001_T1w,1579.75,1496.25,175.75,137.25,645.75,610.5,2087.25,925.5,456.5,358.5,470
sub-9006164_ses-PREEN00_run-001_T1w,1561.5,1522.75,138,144.25,601.25,676.75,2128,948.5,454.75,359,481
sub-9023102_ses-NAPBL00_run-001_T1w,2090.75,1860,87.5,98.25,640.5,728.5,2320.5,812.75,423.25,451.25,462.75
sub-9023102_ses-NAPEN00_run-001_T1w,2169.25,1865,81,91.25,633,725.75,2356.75,845.75,430.75,421.25,402.25
sub-9023102_ses-NAPFU03_run-001_T1w,2098.75,1905.5,67,78.25,613,722.5,2353.5,823.25,441.5,449.25,463
sub-9023102_ses-NAPFU12_run-001_T1w,2148.75,1881,73.5,88.5,633,671,2430.25,815.5,459.75,481.5,418.25
sub-9023102_ses-NAPFU24_run-001_T1w,2165.75,1861.5,66.75,81.25,628.25,734.25,2305.75,845,434.25,496.5,350
sub-9023102_ses-NAPFU36_run-001_T1w,2117.75,1864.25,142.75,104,561,700,2357.75,778.25,461.75,470.5,453.25
sub-9023102_ses-NAPFU48_run-001_T1w,2130.5,1888.25,109.25,99,624,672.75,2395.25,820.5,479.25,492.5,427.5
sub-9023841_ses-PREBL00_run-001_T1w,1595.75,1467,147.75,255.25,597.25,598.25,2006.5,862.25,451.25,250,437.75
sub-9023841_ses-PREEN00_run-001_T1w,1592,1487.25,159,258,617.25,619.75,1990.75,898.75,408.25,254.75,404.75
sub-9026274_ses-NAPBL00_run-001_T1w,1674.75,1802.5,168,224,674.25,647,1752.25,967,252.75,305.75,444.75
sub-9026274_ses-NAPEN00_run-001_T1w,1667.5,1831.5,165.25,223.25,639,638,1756.25,980,240.5,339,489.5
sub-9026274_ses-NAPFU03_run-001_T1w,1664,1817.5,168.5,222.5,619,590.75,1796.75,976.75,261.75,306,501.75
sub-9026274_ses-NAPFU12_run-001_T1w,1660.5,1853.5,166.25,238,657.25,632.75,1820.25,975.5,259.25,299.25,477.75
sub-9026274_ses-NAPFU24_run-001_T1w,1656.5,1843,174.75,232.5,655.75,568.5,1866.25,983.25,282.5,342.25,519.25
sub-9026274_ses-NAPFU36_run-001_T1w,1631.75,1834.5,173,244.5,648,596,1843.25,983.5,267.5,309.5,493.75
sub-9042627_ses-PREBL00_run-001_T1w,1792.75,1790,85,93.25,566.25,647.25,2286.5,1040.75,333.25,369.5,351
sub-9042627_ses-PREEN00_run-001_T1w,1770.25,1788,72,91.75,613.5,671.75,2273.25,1029,332.5,368.25,313.75
sub-9053120_ses-PREBL00_run-001_T1w,1695.25,2092.75,62.5,128,844.25,743,2215,1076.75,264.25,100,302.75
sub-9053120_ses-PREEN00_run-001_T1w,1711.5,2108.25,78.5,145,838,710.5,2193,1104.75,273.25,119.75,294.75
sub-9101699_ses-PREBL00_run-001_T1w,1996.5,1740.25,134,147.25,698.5,741.5,2194,886.25,324.5,159.5,370
sub-9101699_ses-PREEN00_run-001_T1w,1981.25,1751.25,137,152.25,697.25,742.5,2209.5,905,288,145,385.25
sub-9125564_ses-PREBL00_run-001_T1w,1781.25,1889.25,145.75,178,606.25,684.75,2253.5,1121.75,481.25,96.5,423.5
sub-9125564_ses-PREEN00_run-001_T1w,1838.75,1853,186.25,185.5,673.75,653.75,2166.5,1188.75,425.25,87,361
sub-9125564_ses-PREFU12_run-001_T1w,1824,1936.5,167.75,188,636,684.25,2281.75,1147.5,447.5,77.75,473
sub-9142946_ses-NAPBL00_run-001_T1w,1965.75,1466.25,196.75,198.5,667,756,2612.5,1129.75,468.25,323.75,513.75
sub-9142946_ses-NAPEN00_run-001_T1w,2066,1460.75,193.25,223.5,653.5,707,2693,1152.5,465.5,327,527.5
sub-9155520_ses-NAPBL00_run-001_T1w,1878.25,1763.25,173.5,210.75,596,686.75,2419.5,1196.5,516.25,276.75,494
sub-9155520_ses-NAPEN00_run-001_T1w,1866.5,1777,172.5,223.75,578.5,671,2453.25,1051.25,539.5,287.5,525
sub-9155520_ses-NAPFU03_run-001_T1w,1849.25,1697.25,143.25,193,631,735,2439.25,1096.75,463.75,248,444
sub-9155520_ses-NAPFU12_run-001_T1w,1860.5,1674.5,127.25,187.75,633.75,706.75,2433.25,1001.5,537,229.25,446
sub-9155520_ses-NAPFU24_run-001_T1w,1904.25,1749,142.75,188.25,531.75,726.75,2435,1087.75,441.5,236,454.25
sub-9155520_ses-NAPFU36_run-001_T1w,1835,1689.25,175,206.75,587.75,604.75,2276,1050.25,536.75,276,545
sub-9191774_ses-NAPBL00_run-001_T1w,2011.5,1542.75,260.25,247.25,619,677.75,2463.5,1131.5,348,384.25,429
sub-9191774_ses-NAPEN00_run-001_T1w,2064.5,1487.25,229.25,244,554.25,712.75,2476.25,1109,326.75,355.25,435.25
sub-9191774_ses-NAPFU03_run-001_T1w,2004.25,1533,278.5,257.5,577.75,721,2469.5,1116,381,376.25,416.5
sub-9191774_ses-NAPFU12_run-001_T1w,2044.25,1516.25,284.5,260.5,542.75,641.5,2575.5,1154.5,325.75,371.25,483.75
sub-9191774_ses-NAPFU24_run-001_T1w,2000.75,1483.75,294.25,251.25,566.75,638.75,2493.25,1121,344,367.5,444
sub-9191774_ses-NAPFU36_run-001_T1w,1985.5,1513.5,259,249.75,597.25,675.75,2434.75,1135,340.75,368.75,449.5
sub-9191774_ses-NAPFU48_run-001_T1w,2054.25,1433,267,248.75,593,658.75,2466.25,1089.75,357,389.25,438.25
sub-9249727_ses-NAPBL00_run-001_T1w,1367.75,1605,91.5,115,631.75,627.25,2903.25,914.5,412.25,17.5,366.5
sub-9249727_ses-NAPEN00_run-001_T1w,1347.5,1614,46,106.5,642.25,634.75,2875.75,920.25,406.25,9.25,375.75
sub-9249727_ses-NAPFU03_run-001_T1w,1396,1598.5,30.75,111.5,650.75,661.75,2881,944.25,347.75,32.5,356.75
sub-9249727_ses-NAPFU12_run-001_T1w,1383.5,1579.25,38,105,633.75,599.5,3002.75,947,426.25,35.25,353
sub-9249727_ses-NAPFU24_run-001_T1w,1383.25,1622.5,79.75,114.5,647.75,615.25,2843.75,952,449.25,26.5,377.5
sub-9249727_ses-NAPFU36_run-001_T1w,1381.25,1591.25,53.75,113.75,604,582.25,2821.75,912,450.5,42,353.25
sub-9249727_ses-NAPFU48_run-001_T1w,1382,1622.5,73.75,124.5,636.75,636.75,2925.25,958.5,365.75,6.5,415.5
sub-9258598_ses-PREBL00_run-001_T1w,1549.75,1352.25,46,113,649.75,668.5,2308,986.5,375.75,302.25,352.25
sub-9258598_ses-PREEN00_run-001_T1w,1570,1327.5,47.75,109.5,643.5,692.5,2235.75,993.5,354,313.25,312.5
sub-9258598_ses-PREFU12_run-001_T1w,1571.25,1388.75,37.25,117.5,628,666.25,2360.25,1002.5,354,305,365.25
sub-9305045_ses-NAPBL00_run-001_T1w,2006.25,1395.25,154,138.5,593.5,804.5,2290.25,936.75,561.25,39.75,382.25
sub-9305045_ses-NAPEN00_run-001_T1w,2040.25,1454,151.5,136.25,571.5,707,2334.75,897.5,606.75,76.75,391
sub-9305045_ses-NAPFU03_run-001_T1w,2053,1421.5,156.75,139.25,597.75,746.75,2368.25,920.75,577.5,73.75,393
sub-9305045_ses-NAPFU12_run-001_T1w,1968.25,1397.5,155.75,142.75,575.5,765.75,2428,928.25,568.5,41,439.75
sub-9305045_ses-NAPFU24_run-001_T1w,1985.5,1430.75,159.25,136.5,614.25,782.5,2426.5,897.5,576.5,47.25,381.25
sub-9305045_ses-NAPFU36_run-001_T1w,2004.25,1431.25,148.75,143.25,556,743.5,2451,871,591.75,92.25,434.25
sub-9327302_ses-NAPBL00_run-001_T1w,1571,1778.25,210.25,339.5,487.25,589.5,2069.5,950.75,434.25,323,554.5
sub-9327302_ses-NAPEN00_run-001_T1w,1574.5,1771,206.75,318.5,521,610,2069.25,980.5,404.75,330.5,469
sub-9327302_ses-NAPFU03_run-001_T1w,1573.25,1742,190.5,343.5,552.75,599.5,2063.25,952.5,431.25,316.5,528.25
sub-9327302_ses-NAPFU12_run-001_T1w,1544.25,1668.25,206.5,317,508,546.75,1906.5,932.5,409.75,360.5,580.75
sub-9327302_ses-NAPFU24_run-001_T1w,1555.75,1701,201.5,335.75,492,534.5,2040.5,934.75,447.75,328,516.75
sub-9360002_ses-NAPBL00_run-001_T1w,1554.5,1337,79.75,113.25,506.25,521.5,1808,653.75,308.75,133.75,329.5
sub-9360002_ses-NAPEN00_run-001_T1w,1605.5,1330.25,74.75,117.5,537.5,512.25,1871.75,668.75,332.25,148.75,321
sub-9360002_ses-NAPFU03_run-001_T1w,1604.5,1359,85,120.5,539.25,538,1834.25,662,303.5,109.5,320.5
sub-9360002_ses-NAPFU12_run-001_T1w,1588.75,1339.75,84.5,120.75,557.75,473.75,1736.5,646,343.25,147.5,337.75
sub-9360002_ses-NAPFU24_run-001_T1w,1599,1320.25,77,113.5,528.25,500.75,1777.75,630.25,348.75,153.5,327.75
sub-9360002_ses-NAPFU36_run-001_T1w,1563,1292.25,87.75,116.25,528.25,476,1597,633.75,391,194.75,349
sub-9380004_ses-PREBL00_run-001_T1w,1697.5,1657,90.75,146.75,542.75,540.25,1763.5,1014,453.25,251.25,337.5
sub-9380004_ses-PREEN00_run-001_T1w,1752.25,1612.75,95.75,132.25,540,568.25,1874.5,988,458.25,244.5,326.75
